danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,,duration_ms,explicit,popularity,track_name,track_artist,track_id
79.2,7.11E+01,4,-6.313,1,0.0624,0.0319,0.811,9.58,0.463,161.927,190.597,190.597,FALSE,1,Perish,Son of Perdition,01i77YxodNSOKs91PKIAc4
55.7,9.62E+01,10,-4.48,0,0.252,0.0232,0,16.7,0.386,161.959,284.94,284.94,FALSE,3,Nobody Can Turn Me Around,Dr. Charles G. Hayes,6q3ffJ9mcxRdmPXjAg9km0
52.1,8.10E+01,0,-9.659,1,0.043,0.000113,0.73,21.5,0.081,161.981,120.32,120.32,FALSE,0,ThatChicagoFeel_Three,Dark Shadez,22DFXzlDK0MvDLXLn6AuJk
41.4,6.47E+01,7,-9.133,1,0.0861,0.0866,0,13,0.513,162.075,219.259,219.259,FALSE,1,Wolves,Zach Regan,1Gt5D7HyhxTymz6rU3Ka6m
48.4,8.96E+01,2,-4.839,0,0.0595,0.0894,0.000536,17.9,0.48,162.102,189.523,189.523,FALSE,3,Cheap Thrills,Bummer Hill,0oJRjkIZIbdSd6qyFASKSN
65.8,6.87E+01,10,-6.288,0,0.338,0.0703,0,27.6,0.401,162.162,177.98,177.98,TRUE,7,Proper,Fie Beezy,5nXSM9TBH4ElL3mUu8Byg6
37,9.24E+01,5,-7.383,0,0.0942,0.00123,0.00479,6.14,0.376,162.174,195.074,195.074,FALSE,0,"Wednesday, Forever???",Fox Teeth,4lAnklUZHluhjlAvOBJ6cg
65.2,7.40E+01,11,-7.704,0,0.355,0.372,0.000136,17.4,0.69,162.429,174.453,174.453,TRUE,0,Timeless (feat. Trae tha Truth),Mack Biggers,3tWl18G7pRX294oVsS7sN9
51.5,5.57E+01,8,-8.632,1,0.0352,0.347,4.28E-06,6.93,0.787,162.791,187.427,187.427,FALSE,0,I Wanna Roo You,Jackie DeShannon,7zkhujyj4CnIjsPZeIczzp
40.1,8.65E+01,2,-5.03,1,0.0527,0.00109,0.000115,16.1,0.476,162.832,189.467,189.467,FALSE,0,28/7,Rearview Mirror,47xrwKFgfEPfovmOOs8Izp
55,8.65E+01,1,-5.03,1,0.0343,0.00658,0,10.7,0.494,162.993,154.609,154.609,TRUE,1,Shadow Work,Fin Varra,4Bkd5DkhK8F2v8un39VglD
43.6,9.82E+01,5,-3.62,0,0.137,0.00486,0,11.1,0.415,163.038,223.987,223.987,FALSE,0,Tell Someone Who Cares - Album Version (Edited),Bleed The Dream,45kU0Pa0pr0iOmpEZETy1U
70.2,5.28E+01,0,-8.543,1,0.267,0.0836,0,40,0.876,163.101,142.667,142.667,FALSE,0,Bean Bag Boogie,Kidzone,5HtJPWqGCh6wy4qiehfcxz
65.8,5.78E+01,1,-8.724,0,0.283,0.000494,0,16.2,0.286,163.126,165.882,165.882,TRUE,1,Ima Opp ?,luhtaeman,0WIzy6wWExvekjofQVhqEV
46.2,4.57E+01,2,-10.136,1,0.207,0.00736,0,17.4,0.234,163.142,178.003,178.003,TRUE,0,Real Or Fake,luhtaeman,39Q2o6DnF2tZGCdl39IwjM
27.5,6.63E+01,1,-5.585,1,0.044,0.00498,0.00993,32.8,0.366,163.645,310.771,310.771,FALSE,1,Would You Notice,Love Noka,6xf0AP9YUd48VgCI6S8AtL
66.6,6.41E+01,0,-7.223,1,0.049,0.266,9.89E-06,6.86,0.949,163.65,194.279,194.279,FALSE,7,Un Cachito,Conjunto Oro,4yS99QMCibxZr9XPsBtU41
72.3,5.38E+01,1,-6.669,1,0.412,0.0275,0,24,0.349,163.687,223.843,223.843,TRUE,1,Show Sum,Wsb Stepp,3OaFKThmiyI3RhMdL42QaM
62.9,3.44E+01,10,-16.259,0,0.104,0.081,0.894,9.06,0.842,163.807,164.102,164.102,FALSE,0,No Me olvidaré De Ti,Kurlin,564rm57abEHhlaqKZKFiK1
61.7,4.28E+01,6,-16.684,1,0.142,0.627,0.877,10,0.774,163.83,164.102,164.102,FALSE,0,Es Mi Culpa Perderte,Sikatris,3vEM9g4YWRlvZn2KkH2SUZ
59.4,7.21E+01,7,-9.818,1,0.0302,0.0808,3.64E-06,16.8,0.926,163.866,152.12,152.12,FALSE,1,No Voy A Llorar,Vayven Del Amor,3K6TpGc3Qk6LFMPcIIpc3I
82.9,5.90E+01,9,-8.325,1,0.486,0.0114,0,21.4,0.604,163.939,134.688,134.688,TRUE,1,Motion Music,Takedown Demon,5eZHM0udwAlnLabp1x0Po6
66.4,6.50E+01,1,-9.869,1,0.167,0.0613,0,16.8,0.56,164.028,175.752,175.752,TRUE,1,Stand On Biz,AveBabyy,3XjU70K2wQW6WkL1WQedpw
27.7,8.82E+01,9,-5.625,1,0.0444,0.000248,0.463,9.73,0.167,164.057,266.027,266.027,FALSE,6,Don't Change,INXS,1JP56rU8sZv0iwtycGJdnK
56.2,4.97E+01,5,-7.516,1,0.032,0.526,0,10.1,0.644,164.067,198.432,198.432,FALSE,1,Hoy No Quiero Navidad,Veronica Deniz,1ZssWzRRwj3HDv9wV5gHA5
29.7,8.93E+01,7,-7.544,1,0.0515,3.14E-05,0.861,36.5,0.309,164.109,180.709,180.709,FALSE,0,Promises,Fox Teeth,6lXwnocBjFmQpjOsyrHrdX
83.3,4.96E+01,7,-7.699,1,0.348,0.0245,1.78E-06,9.68,0.609,164.147,61.048,61.048,TRUE,0,Beating Him Out,Kafime,2LZwOH1icVVJx2WmH0aWfy
20.6,5.39E+01,4,-17.866,0,0.122,0.509,1.97E-05,44.7,0.0995,164.328,214.211,214.211,FALSE,0,Light Through the Trees,Tranquil Music Sounds of Nature,0uxn2W5zBLYSIq0TDDleyu
64.5,6.22E+01,11,-8.614,0,0.469,0.00389,0,24.5,0.758,164.328,182.802,182.802,TRUE,2,Stage,Kudrow,6tqiNH0ShlHYeYSBUcQO61
47.6,2.90E+01,2,-12.733,1,0.0326,0.818,1.98E-06,19.9,0.528,164.346,200.252,200.252,FALSE,1,Little Dance (Live),Chris Hawkey,2wnuuySWZky1hSrboClDlc
46.8,4.22E+01,7,-6.629,1,0.0349,0.809,0,6.2,0.943,164.366,178.08,178.08,FALSE,1,Madrecita Santa,Los Jilgueros Del Arroyo,4zOCHszOaPk61pGEcctfwn
51,7.30E+01,11,-5.088,1,0.0613,0.331,0,50.5,0.9,164.426,307.28,307.28,FALSE,1,Gaviota Herida,Diomedes Diaz,4fx5mFP7WuLoazes37lbLw
14.5,8.83E+01,2,-4.778,1,0.044,0.000134,5.27E-06,9.31,0.57,164.72,315.307,315.307,FALSE,1,In My Tree,Matthew Sweet,6PEne2lpo8Lt45O63hD3G3
35.7,8.77E+01,7,-4.423,1,0.0379,0.00169,1.57E-05,13.1,0.401,164.774,196.608,196.608,FALSE,0,Can You Feel It?,Last Minet,1hTISFxvliwlZq9clJwexA
41.6,6.04E+01,11,-6.07,0,0.362,0.0409,0,20.8,0.581,164.857,147.487,147.487,TRUE,0,Bark,RenzoBeats,4IvztjNSY1UMzEx7wAQfV7
52,8.12E+01,7,-8.171,1,0.182,0.0961,1.22E-05,27,0.81,164.869,141.88,141.88,FALSE,0,Can't You See That She's Mine - 2019 - Remaster,The Dave Clark Five,4Vx0ExZb7sxr7QXv10yRrO
74,5.06E+01,1,-8.618,1,0.263,0.0272,0,16,0.189,164.877,79.62,79.62,FALSE,0,No Face No Case,Mikey E4S,1h48eCflZXnvqTsNuulJVl
60.9,6.43E+01,10,-8.649,0,0.183,0.00299,0,16.6,0.303,164.942,155.178,155.178,TRUE,0,Too Long,luhtaeman,5HwlWuKJUEhAnXacCylMrw
45.2,6.96E+01,6,-8.091,1,0.074,0.208,0.702,14.9,0.502,164.942,199.768,199.768,FALSE,1,Silver Lining,Paris Street,3bQ8VYOlnJqK69WwXN2a0h
61.1,4.82E+01,8,-12.473,0,0.481,0.0326,0,7.64,0.322,164.982,173.14,173.14,TRUE,0,They Be Sleeping On Me,Pookiegg,1el2ZCusXGVmCw5ldJC23j
65.5,4.63E+01,0,-11.261,0,0.0442,0.484,0.0106,12,0.571,164.991,174.545,174.545,FALSE,0,LOVE WHEN YOU CALL,King Robey,5d2MDSbWqB2WvWNaev1m5X
72.7,6.24E+01,9,-10.881,0,0.0895,0.768,0.935,11.1,0.464,165.049,81.477,81.477,FALSE,0,Bring It On,Gee Pugzy,6lVqZWBGUx2kfjmtMdzRg6
78.1,9.45E+01,5,-5.526,1,0.0711,0.358,1.56E-06,4.53,0.974,165.051,168.387,168.387,FALSE,0,Me Da Igual,Grupo Modelo,4MKA7M5NFRk3eDjoHJN9bC
75.2,6.91E+01,8,-6.892,0,0.167,0.00372,7.58E-05,11.5,0.397,165.053,153.064,153.064,TRUE,0,Red Light,Wsb Stepp,3IM6VXTI5aIaNy9PZpo6cs
43.5,8.94E+01,0,-4.878,1,0.0423,0.0364,0,30.1,0.548,165.064,190.172,190.172,FALSE,0,It'll Always Be Us,Last Minet,2rhH73puAlf0Tak2zIoCXS
61.8,5.81E+01,7,-9.549,0,0.243,0.0196,0,17.7,0.256,165.088,198.113,198.113,TRUE,0,High AF,Trxuma Wisdom,4oqIKvxdDapjkRDv8nLBZP
61.4,5.94E+01,0,-7.994,1,0.0862,0.27,0,6.79,0.808,165.136,160.573,160.573,FALSE,0,Sangre de Cosala,Grupo Renuente,5NU06VDACIgGzfhqmZwWMy
59.7,6.26E+01,5,-9.429,1,0.334,0.0122,0,12.2,0.405,165.185,201.888,201.888,TRUE,2,ShootOut,Kashhhkarii,3NoSrB16bte3HKXnkk9ATO
46.5,3.39E+01,0,-11.967,1,0.0403,0.622,0,10.5,0.335,165.33,245.667,245.667,FALSE,0,Sé Sincero,Pilar Montenegro,7iDBlmCKfzGYfym7Mo6TEZ
51.2,7.52E+01,9,-6.924,1,0.0352,0.125,1.87E-05,14.6,0.836,165.489,237.128,237.128,FALSE,1,Maneater,GrainFed,6KNc2PTbgdDDwC90LQnV2L
42.3,6.51E+01,2,-6.167,1,0.0369,0.0348,0,11.3,0.373,165.908,242.187,242.187,TRUE,0,Red Door,Halcyon,7EQZROcjlR7aso7k7JDfLV
64.6,7.45E+01,2,-7.823,1,0.369,0.425,0,83.1,0.697,165.917,105.402,105.402,TRUE,7,3M Freestyle,Dwalk,1z4PdPHEHpRCxM8ATn1jlI
57.3,7.59E+01,2,-7.332,1,0.0394,0.00727,0,30,0.209,165.93,181.904,181.904,TRUE,0,ROCK STAR LULLABY,Tokyo Shamir,70EYVupHzenlqjeO9dw84F
47.6,7.10E+01,6,-4.294,1,0.0522,0.41,0,25.4,0.668,165.943,217.373,217.373,FALSE,0,El Culpable Soy Yo,Cristian Castro,3b1xF2JArOhh8gClp9Y87B
60.2,7.67E+01,9,-5.772,1,0.26,0.507,0,4.9,0.929,165.969,300.48,300.48,FALSE,1,Mi Muchacho,Diomedes Diaz,1T0iKZmmKjSdIhL78Nswm1
72.6,5.63E+01,5,-10.337,1,0.044,0.233,1.22E-06,67.1,0.93,165.978,377.04,377.04,FALSE,1,Revive Us,New Jersey Mass Choir,77s90TZr8x4Wiw5pgCa7wM
78.7,4.17E+01,5,-8.584,0,0.374,0.0603,0,33.2,0.626,166.017,342.027,342.027,FALSE,0,Lady Luv,Zu,0oSGJYoERjsVbGWBkYD8BS
75,6.01E+01,0,-6.585,1,0.339,0.00139,0,30.7,0.255,166.064,138.366,138.366,TRUE,1,Turkflow,luhtaeman,2xumf5Ps3bowQfy3wt0AfT
40.4,5.88E+01,9,-7.591,1,0.0302,0.00194,0.521,7.67,0.233,166.11,273.789,273.789,FALSE,0,Crowd Control,Onnyx,48QSBiP687R8htgUMQnwte
51.4,9.31E+01,1,-3.863,1,0.06,0.000375,0.000124,6.8,0.828,166.139,203.88,203.88,FALSE,0,Hell,Tegan and Sara,32tL021wCwx1SFquQv9WZo
47.9,5.81E+01,2,-8.17,1,0.0604,0.249,0.00134,6.16,0.698,166.536,199.2,199.2,FALSE,0,Carino Prohibido,Los Broncos De Cosala,5fmX5wex1hpxRC2ircG0hP
63.4,5.61E+01,9,-8.119,1,0.184,0.443,2.44E-05,8.96,0.912,166.678,180.733,180.733,FALSE,0,Cowboy Boots,Alvin Youngblood Hart,3sucq2hxS6a1hqMNSQrAfD
61.8,6.90E+01,2,-7.187,1,0.0604,0.361,0,12.4,0.896,166.754,109.587,109.587,FALSE,0,Soy el Ruso,Grupo Renuente,0ekTN0O7pIE6Vy9jEVUSuI
52.1,6.50E+01,9,-9.082,0,0.536,0.0222,0,26.8,0.047,166.876,158.675,158.675,TRUE,0,I Go 21 Savage,Pookiegg,2IV11vxhgIbFHV1Na2cYW3
68,5.35E+01,9,-11.107,0,0.405,0.0604,0,28.3,0.597,166.915,158.119,158.119,TRUE,2,Dirty Pistols,4rr Mugz,13rAYPIns3cjXizt9vmltx
37.8,9.16E+01,6,-8.043,1,0.244,0.000389,0.419,25.1,0.465,167.111,150.983,150.983,TRUE,2,Testament of Pain,Second Wind,1Aio6K7u5GV2VjPY7M2hWW
46.7,6.35E+01,0,-9.853,1,0.061,0.202,0,14.9,0.36,167.174,151.071,151.071,FALSE,8,Ya Me Enteré (Live Studio Session),L.A. Orquesta Nueva Revolucion,2K8V5VxAtYHXJ9QLcR3pWa
66.2,7.95E+01,0,-3.642,0,0.0653,0.498,3.32E-06,4.39,0.6,167.571,269.427,269.427,FALSE,0,Deseos,Galy Galiano,4Llte1zKWFkEmKC0e8yTGP
61.4,2.83E+01,7,-12.283,1,0.117,0.498,0,6.18,0.577,167.624,232.4,232.4,TRUE,0,Illusions,D4oesz,7JH33OVkCowConmXSwmUaG
36.8,4.79E+01,8,-16.654,1,0.0279,0.154,0.0696,70.7,0.727,167.648,367.933,367.933,FALSE,0,The Continental - Live,Cal Tjader,1OYSZkgxz19HpDE4J0H791
46.5,9.65E+01,7,-23.406,0,0.0636,0.92,0.856,58.9,0.0285,167.723,65.554,65.554,FALSE,0,Drops in the Water,Sonido Del Bosque y Naturaleza,28M77J6GMBzAZNhVdtWvb1
51.4,7.31E+01,6,-8.192,1,0.414,0.371,0,7.06,0.745,167.781,148.637,148.637,TRUE,0,Whats Up,Quiet Money Dot,4tLVKy7RqCSUIxWTfsM57f
72.8,8.08E+01,6,-7.508,1,0.374,0.189,0,28.3,0.853,167.793,120.79,120.79,TRUE,0,52 Lighters,Quiet Money Dot,6pHQkz0FLKbkHnPT3IFoiR
40.6,3.52E+01,7,-7.916,1,0.0346,0.684,0,6.3,0.871,167.818,196.293,196.293,FALSE,2,Cosas del Destino,Los Jilgueros Del Arroyo,2iIrHHR7kaNfRFjft1pRxs
31.2,6.14E+01,9,-10.651,0,0.0672,0.0116,0.882,16.5,0.246,167.853,171.451,171.451,FALSE,0,Liberator,Wild Scion,4AXAKEtjfXIH9dWG9snCPN
57.4,8.02E+01,11,-4.685,0,0.133,0.333,0,7.27,0.707,167.895,189.16,189.16,FALSE,2,Red Lips,Casi Joy,0QR5DnoRfBL0Bmv0lT2kvw
40.6,2.97E+01,11,-16.52,1,0.0345,0.499,0.386,12.2,0.167,167.897,125.736,125.736,FALSE,0,Tragedy,Cryingrn,4bIMcW2OtK4QeJCBo1GUXH
36.2,9.37E+01,9,-4.618,0,0.0652,0.0066,1.48E-06,12.1,0.507,167.925,298.635,298.635,FALSE,0,Happily Ever After (You Never Know),Last Minet,4W1ve52vywq8TCH8iAlTyf
37.1,5.61E+01,2,-5.496,1,0.0299,0.159,0,12,0.206,167.944,271.882,271.882,FALSE,0,Beneath Your Beautiful,Air Balloon,3FfCPwjRtFS5HaLYxIg4Gh
40.6,3.02E+01,0,-14.961,1,0.038,0.364,0.00041,10.7,0.482,167.974,384.333,384.333,FALSE,0,Voice of My Beautiful Country Suite: IV. My Country 'Tis of Thee,Rene Marie,6Mzz56WSQ5p7PQrOiycYLc
55.8,8.72E+01,9,-7.32,1,0.183,0.0336,0,65.8,0.637,167.99,559.608,559.608,FALSE,8,Shout 4 Jesus (feat. Lisa Knowles),Tony Bush & tha Deacs,4LaEqJagcUzQ5VaNK0wwfo
61.6,4.54E+01,6,-11.87,0,0.0924,0.126,0,15.7,0.332,167.994,160.727,160.727,TRUE,0,Malibu,Mars & Zay,3uoQmzShXA0EosX2KKbQCS
37.6,4.05E+01,10,-12.776,1,0.17,0.514,2.62E-06,7.65,0.276,168.058,196.071,196.071,FALSE,0,Little Princess,OD ObviouslyDifferent,6j3NRpGWOaptbdC5kXHSN1
45.1,7.02E+01,6,-8.873,0,0.217,0.196,0,16.8,0.38,168.063,174.566,174.566,TRUE,0,AIR JORDAN,Myles T. Jordan,4g1bl0sYAqy7ridp4e9H21
34.2,7.37E+01,0,-5.673,1,0.0284,0.0174,4.60E-05,41.4,0.349,168.071,257.427,257.427,FALSE,0,Wheels,The Tuesdays,0r021rF9k9QKjnTS3rovbg
60,9.40E+01,11,-6.432,1,0.128,6.33E-05,0.903,7.38,0.744,168.075,137.143,137.143,FALSE,0,пять,Big U On The Beat,5Cm1jg5TbVYytfMK9TWWL5
60.9,5.09E+01,8,-13.644,0,0.248,0.7,0,46.9,0.441,168.08,232.686,232.686,TRUE,0,Get Out,Tgfromthe4,2d1WtFlDMMJoYPMTMKIb34
46.2,7.40E+01,9,-5.767,1,0.0311,0.197,4.77E-05,6.14,0.415,168.108,231.16,231.16,FALSE,1,Lord Come and Have Your Way,The Spencers,22LXgJv4N7xmGCueRIgoK6
19.8,1.82E+01,4,-15.607,1,0.0436,0.969,0.0386,17.6,0.0765,168.133,215.72,215.72,FALSE,0,Torna a Surriento,Ernesto de Curtis,63gu6uUtH2kfmXK8BTLX2V
64.3,5.49E+01,0,-5.197,1,0.148,0.307,0.000646,18.3,0.731,168.165,200.063,200.063,FALSE,8,Feel Good 1962,Adrian Bagher,5t9TlxwPS4B8DH3ehWOmgP
61.7,7.24E+01,2,-7.535,1,0.0559,0.451,0,9.91,0.937,168.179,135.431,135.431,FALSE,0,El Pilotito,Grupo Renuente,7EhEw0km9Tz8N7955EYPB8
59.9,5.05E+01,7,-9.69,1,0.948,0.724,0,45.3,0.612,168.216,33.05,33.05,FALSE,0,Intro Barrera),Dj Teddy,3dAkyYXsbfsT34MBrAVA59
44.3,5.93E+01,10,-18,0,0.947,0.665,0,94.6,0.27,168.3,133.12,133.12,FALSE,0,It's Yo Thang,Vickie Winans,5XwlhNr75l50DrgROJibr5
27.8,2.48E+01,2,-11.047,1,0.0299,0.318,0.00736,9.75,0.121,168.383,308.533,308.533,FALSE,0,Chaperoned,I Am Kloot,60q0bLCywIg6w0tSXdYCy4
36.1,7.14E+01,0,-4.629,1,0.037,0.00153,0.000489,10.9,0.326,168.394,331.531,331.531,FALSE,2,Can't Breathe,Love Noka,4ELk6NnoiinMggup9hH37x
45.6,8.25E+01,7,-8.205,1,0.168,0.000646,0.051,12.4,0.663,168.416,459.293,459.293,FALSE,0,We Are Family - Daz-I-Kue Remix,Sister Sledge,2KtfEKa1tKPGS86ghg9X6a
32,7.75E+01,9,-7.694,1,0.0395,0.027,0.896,21.6,0.74,168.546,161.973,161.973,FALSE,1,Rikki on the Loose,Laika & The Cosmonauts,6cacn6PKFfXH0KwthCjAJQ
53.5,7.38E+01,11,-3.941,1,0.103,0.361,0,9.81,0.949,168.552,237.187,237.187,FALSE,0,Romántico,Diomedes Diaz,2JCdNGe1J7FHNYtZJD5o2l
30.4,8.76E+01,7,-4.562,1,0.0711,0.0466,0,8.65,0.625,168.777,199.467,199.467,FALSE,0,Dead Air,Rearview Mirror,7fj3TXOpyo7lokcac0YMLd
36,3.20E+01,0,-18.377,1,0.0626,0.742,0.000436,28.7,0.377,168.875,250.013,250.013,FALSE,0,Daddy Plays Guitar In A Rock And Roll Band,Hosty,6iwOHipJ3I7Z1VXpmnxpgU
41.7,8.92E+01,0,-5.509,1,0.0561,0.00139,1.40E-06,41.3,0.589,168.898,191.488,191.488,FALSE,1,Heads Up,Last Minet,2x2zcBhq1jVdRtAWmOEvVL
31,8.96E+01,4,-1.816,1,0.0518,3.12E-05,6.28E-05,11.2,0.533,168.983,246.746,246.746,FALSE,0,Tell Me Why,Press your luck,642qJdd9QXQmgz3wau55aW
53.1,9.36E+01,6,-5.703,0,0.0471,0.0153,0.0168,9.49,0.832,169.018,224.92,224.92,FALSE,1,Take On Me,a-ha,4sRh5SpvSt7KzV6soIu2Mo
71.8,6.58E+01,1,-9.037,1,0.507,0.601,0,8.49,0.702,169.027,159.033,159.033,TRUE,0,Never Broke,DB MONEYCRAZY,3ZlDBGShKJBcwA2vfTf1gi
70.3,6.92E+01,8,-10.325,0,0.0858,0.0148,0.725,6.1,0.362,169.04,132.073,132.073,FALSE,1,Luxury,Metzger Beats,36cM4HUumiEEIq4zREJxBW
51.2,6.48E+01,9,-6.589,0,0.0855,0.978,0.972,7.39,0.0875,169.067,118.48,118.48,FALSE,0,A Chance,Jin Riko,7n3ckSjiJIqfkZ7GsYLHWE
44.1,8.45E+01,8,-7.291,1,0.0947,0.826,0,76.5,0.76,169.238,268.319,268.319,FALSE,1,Coverman (Live),Adam Ezra Group,5lM2pPRfcLUuVZFbk9k8qB
36.8,3.87E+01,7,-7.309,1,0.0297,0.755,0,8.26,0.914,169.242,191.413,191.413,FALSE,1,Dos Corazones,Los Jilgueros Del Arroyo,57Mt2uOIxv0DoSsu1nSRXc
31.4,5.81E+01,10,-6.159,1,0.0399,0.0833,0,10.3,0.172,169.278,191.741,191.741,FALSE,8,Give Me Love - The Voice Performance,Tim Atlas,5QZe4xCpXLIOfqiybwlcUv
25,8.27E+01,2,-5.514,1,0.069,0.00332,0.00793,24.2,0.267,169.426,201.284,201.284,FALSE,0,Never Leave Home,Soft Swells,4CdPI24VL2PrDloVLJblSG
63.5,4.11E+01,3,-12.648,0,0.857,0.773,0.0545,6.62,0.492,169.514,185.784,185.784,FALSE,7,The Party,DJ Fun Love,3lNdlliaB9wWymkCRaE98h
45,6.57E+00,9,-12.792,0,0.117,0.992,0.427,11.4,0.684,169.515,119.637,119.637,FALSE,0,Kind of Me,Jin Riko,4tqBUB5QuibV0JwkHQ2A9D
56.9,6.76E+01,1,-6.721,0,0.407,0.00687,0,25.1,0.367,169.553,180.706,180.706,FALSE,8,Still Love Trump,Nick Nittoli,5EEw40PuOoWjwEXZZ0Mjnb
60.3,5.87E+01,9,-6.251,1,0.0459,0.456,0,10.8,0.442,169.821,211.933,211.933,FALSE,1,Caught In The Crowd,Kate Miller-Heidke,29XeyEml1gNSs7gdVjYmhM
21.7,7.72E+01,10,-3.948,1,0.041,0.000392,0.00133,9.52,0.377,169.908,261.217,261.217,FALSE,1,Too Late,Love Noka,0IB9MFNKWe3kZtOc3QKj7z
64.3,8.37E+01,0,-6.4,1,0.0753,0.338,0.000122,20.8,0.271,169.947,230.373,230.373,FALSE,0,Something About You,Natalie,0Jl0e85iNcC70lfh54OQgh
71.9,5.01E+01,1,-10.624,1,0.251,0.0838,0,8,0.636,169.949,170.897,170.897,TRUE,1,Make Her Sing,Mars & Zay,2IfKnSgVegC5BycKBzxWez
50.2,7.16E+01,7,-4.439,1,0.0587,0.291,0,24.6,0.629,169.952,238.427,238.427,FALSE,0,Fotografía,Juanes,3QyHCrNEaN88MuwazoT1tV
47.6,5.19E+01,9,-6.021,1,0.0315,0.851,0.000331,34.5,0.74,169.953,218.892,218.892,FALSE,2,"You Can't Hurt Me, Like I Can",David Mayfield,264zrNqEq1vCCHIQ8zY7rl
76.6,5.46E+01,1,-10.413,1,0.367,0.0185,0,9.43,0.582,169.976,146.887,146.887,TRUE,1,Cross Me,1TakeTheGreat,2OlwsEgFW2BFMAWu7sTPKD
67.6,1.12E+01,2,-11.388,1,0.425,0.121,0.964,10.5,0.248,169.988,118.427,118.427,FALSE,0,All Of Doom,Jin Riko,6kD96hMBSUUSgrvrREoxlT
59.2,5.28E+01,5,-12.128,0,0.355,0.0957,0,13.7,0.409,169.993,207.431,207.431,TRUE,0,Drawing Symbols Remix,Tgfromthe4,7xpVPgmxAqLk5wtfDPkjbW
67.8,3.05E+01,0,-21.523,0,0.0643,0.00339,0.862,7.47,0.632,169.994,250.7,250.7,FALSE,7,Cagney Edwards - The Good Music Life,Cagney edwards,7MQU5rrGuNYBRqSOX3LT8n
41.3,9.17E+01,2,-5.11,0,0.041,0.00186,0,28.8,0.594,170.003,223.712,223.712,FALSE,2,Turning Tables,Last Minet,2miIOZz2xma2ENOuO5ULJo
62,7.67E+01,5,-6.578,0,0.0393,1.88E-05,0.00128,5.18,0.62,170.012,207.613,207.613,FALSE,0,Swag Up,Trillville,1hInco3JBjMGd9oqwcZWC2
66.4,6.77E+01,8,-7.847,0,0.308,0.497,0,31,0.41,170.013,173.087,173.087,TRUE,0,Kia's Only Son,Kashhhkarii,4Im93tj1CGqfOKaUcKETT5
76.6,4.38E+01,10,-10.693,0,0.483,0.232,1.54E-06,11.4,0.362,170.014,124.264,124.264,TRUE,0,Old Ways,Avid Waves,3TgmP7sIEHXcQf4yGgIaIH
65.8,7.67E+01,1,-0.765,1,0.229,0.0366,0,23.4,0.504,170.021,172.784,172.784,TRUE,0,Do It,Tgfromthe4,6AYnh3ckJdBMVgZavoJjXQ
66,4.56E+01,5,-13.564,0,0.313,0.52,0,51.7,0.513,170.023,205.425,205.425,TRUE,0,Dirty Ways,Tgfromthe4,1yk9frvXN7HTkLpqEJ1aLj
45.3,9.59E+01,9,-5.185,0,0.0619,0.00716,0.79,14.4,0.0337,170.025,293,293,FALSE,1,Cerebral Bite,Mutant Fortress,1CGr9l58uwCORhtOa8K69b
60.3,6.43E+01,9,-12.385,1,0.0474,0.00857,4.92E-06,7.1,0.759,170.032,398.233,398.233,FALSE,0,Elae Ion Lometo,Pentecostal Singers,7KFZLSN4mvLIMKDYh7sIWX
52.7,6.98E+01,6,-9.382,0,0.226,0.0379,0,61.9,0.79,170.046,287.6,287.6,TRUE,0,Free Byrd,MT Kbandz,2hJpSe7yNG5bf806QI5Ugk
54.9,5.31E+01,1,-10.815,0,0.0404,0.00405,0.429,12.2,0.124,170.047,120.32,120.32,FALSE,0,ThatChicagoFeel_Nine,Dark Shadez,1tctrCInAPFuKcJHR7wFTs
66,6.82E+01,11,-10.62,0,0.202,0.297,2.93E-05,42.4,0.742,170.05,98.03,98.03,TRUE,8,Rooftop Talks,Childish Ed,6a2LOSZUEr2VAyGcYzrR2r
70.9,8.35E+01,11,-8.117,1,0.0381,0.142,0.729,7.39,0.473,170.06,105.273,105.273,FALSE,0,ThatChicagoFeel_Ten,Dark Shadez,6WCqpnQx7mn2OU2MpwzyUX
64.9,6.64E+01,4,-10.118,0,0.28,0.0153,8.03E-05,22.6,0.398,170.067,176.027,176.027,FALSE,0,Riskin It All,Jimmy D,79rxwofafM8sCUb63rwaYf
7.91,9.98E+01,2,-23.361,0,0.0622,0.867,0.969,98.2,1.00E-05,170.081,118.068,118.068,FALSE,0,Strong Rain,Sonido Del Bosque y Naturaleza,18soQgReYBIosjdkg8gkj5
61.6,3.68E+01,10,-7.612,1,0.044,0.43,8.29E-05,22,0.217,170.09,183.427,183.427,FALSE,0,New Heart,Indiana,6xuRPKCdHE5Hbw4XVEhTxM
70.1,4.63E+01,7,-9.043,0,0.32,0.353,0,12,0.512,170.093,169.412,169.412,TRUE,0,WHAT YOU KNOW,King Robey,562jh6h659UmjMyt2MYoxQ
74.7,3.82E+01,11,-17.428,1,0.543,0.0525,0,19.8,0.395,170.117,192.48,192.48,TRUE,0,In Here,Galeto,1s36qbaWFFv68RAChV5I4M
57.4,7.28E+01,0,-7.063,1,0.039,0.524,0,31.9,0.824,170.118,277.12,277.12,FALSE,8,En Peligro de Extinción,L.A. Orquesta Nueva Revolucion,5FQGluKvWpf9HcFmL8nFdV
